DATAFLOW,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,ES,2013,36.33,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1980,61.17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1981,54,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1982,56,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1983,60,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1984,75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1985,87.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1986,90.25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1987,121.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1988,137.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1989,126.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1990,130.41,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1991,125.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1992,127.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1993,110,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1994,110.57,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1995,104.31,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1996,145.45,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1997,168.94,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1998,168.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,1999,183,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2000,196.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2001,215.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2002,249.59,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2003,305.8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2004,347.27,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2005,330.57,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2006,362.45,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2007,465.64,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2008,464.77,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2009,520.4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2010,495.56,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2011,551.35,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2012,567.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU27_2020,2013,490.33,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1980,69.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1981,72.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1982,78,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1983,85,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1984,99.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1985,107.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1986,122.25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1987,157.17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1988,174.83,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1989,163.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1990,171.58,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1991,158.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1992,146.97,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1993,126,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1994,140.57,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1995,121.74,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1996,170.95,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1997,201.44,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1998,207.83,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,1999,228.92,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2000,235.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2001,265.51,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2002,280.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2003,347.4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2004,392.27,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2005,376.6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2006,428.83,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2007,530.71,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2008,540.55,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2009,612.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2010,593.86,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2011,650.52,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2012,657.41,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EU28,2013,583.45,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EX_SU,1988,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,EX_SU,1989,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1983,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1984,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1985,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1986,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1988,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1989,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1990,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1991,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1993,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,1999,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2001,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2002,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2003,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2006,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2007,2.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2008,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2009,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2010,2.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2011,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FI,2012,0.72,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1980,34.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1981,26.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1982,27,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1983,22,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1984,33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1985,47,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1986,36,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1987,48,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1988,62.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1989,65,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1990,78.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1991,54.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1992,65.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1993,49.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1994,60,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1995,42.45,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1996,62.87,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1997,63.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1998,58.37,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,1999,58.17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2000,57.58,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2001,85.83,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2002,91.42,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2003,104.19,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2004,141.25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2005,134.02,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2006,146.63,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2007,204.66,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2008,183.55,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2009,186.92,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2010,217.1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2011,251.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2012,236.59,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,FR,2013,178.82,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HK,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HK,2006,0.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HK,2007,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HK,2012,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HR,2006,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,1982,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,1993,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,1998,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,2003,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,2008,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,2010,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,HU,2011,0.25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,1996,0.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,1997,0.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,1998,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,2000,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,2006,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IE,2013,1,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1983,0.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1985,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1988,1.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1989,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1990,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1991,3.17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1993,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1994,2.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1995,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1996,0.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1997,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1998,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,1999,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2000,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2001,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2002,10.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2003,6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2004,8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2005,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2006,10,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2007,9,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2008,9,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2009,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2010,8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2011,8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2012,12,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IL,2013,5,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,1999,0.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2003,0.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2005,1.25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2007,0.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2009,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2011,2.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2012,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IN,2013,1.35,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IS,1995,1.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1981,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1982,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1983,6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1984,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1986,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1987,3.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1988,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1989,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1990,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1991,8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1992,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1993,6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1994,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1995,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1996,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1997,14.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1998,8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,1999,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2000,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2001,9.67,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2002,13,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2003,13.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2004,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2005,13.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2006,14.17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2007,9.58,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2008,24,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2009,29.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2010,17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2011,29.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2012,26,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,IT,2013,15.25,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1980,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1982,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1983,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1984,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1985,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1986,6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1987,10,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1988,12,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1989,14,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1990,11,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1991,11,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1992,10,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1993,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1994,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1995,8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1996,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1997,16,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1998,19,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,1999,28.1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2000,41,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2001,28,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2002,25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2003,25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2004,17.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2005,13,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2006,12,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2007,17,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2008,27.14,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2009,35.56,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2010,47.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2011,50.4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2012,36.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,JP,2013,37,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2001,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2002,0.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2005,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2007,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2008,7,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2009,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2010,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2011,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2012,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,KR,2013,5,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LI,1990,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LI,1993,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LT,2003,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LU,1988,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LU,1998,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LU,1999,0.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LU,2001,3.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LU,2012,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LV,2012,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,LV,2013,1,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,MX,2001,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,MX,2010,3.8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,MX,2011,2.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,MX,2012,0.25,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,MX,2013,0.14,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1980,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1981,2.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1982,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1983,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1984,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1985,6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1986,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1987,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1988,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1989,5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1990,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1992,0.8,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1993,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1994,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1996,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1997,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1998,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,1999,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2000,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2001,6.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2002,7.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2003,7.68,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2004,7.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2005,2.14,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2006,6.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2007,5.6,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2008,6.71,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2009,7.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2010,4.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2011,5.53,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2012,13.75,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NL,2013,11.33,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1980,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1981,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1988,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1992,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1993,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1996,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1997,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,1999,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2000,3,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2001,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2003,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2006,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2008,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2009,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2010,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2011,4,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2012,1.5,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NO,2013,1,p
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,1983,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,1996,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,1997,0.2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,1998,0.33,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2000,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2001,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2004,1,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2005,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2006,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2007,0.64,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2008,2,
ESTAT:PAT_EP_NTEC(1.0),A,AVI,NR,NZ,2009,2.8,
